Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo
cano-inferior-radiador-bifurc-5422-s-10-06-c-mwm;Caño Inferior Radiador -bifurc-5422- S-10 06/ C-mwm;Chevrolet > Motor, Motor;;;;;;;30835.76;;3.5;7;30;30;1;C12105142C;;SI;NO;;;;;Auto;SI;;;;
juego-reten-valvula-toyota-1zz-fe-naft-corolla-1-8-16v-in;Juego Reten Valvula Toyota 1zz-fe Naft Corolla 1.8 16v In;Chevrolet > Motor, Motor;;;;;;;34703.86;;3.5;7;30;30;1;RVT1ZZ-FE;;SI;NO;;;;;Auto;SI;;;;
inyector-lubricacion-aceite-piston-sonic;Inyector Lubricacion Aceite Piston Sonic;Chevrolet > Motor, Motor;;;;;;;53827.17;;3.5;7;30;30;1;55564441;;SI;NO;;;;;Auto;SI;;;;
palanca-cambios-completa-onix-prisma-13-16-general;Palanca Cambios Completa Onix/prisma 13/16 General;Chevrolet > Motor, Motor;;;;;;;267592.65;;3.5;7;30;30;1;24582360;;SI;NO;;;;;Auto;SI;;;;
base-filtro-de-aceite-completa-amarok;Base Filtro De Aceite Completa Amarok;Volkswagen > Motor, Motor;;;;;;;92891.25;;3.5;7;30;30;1;03L115389H-I;;SI;NO;;;;;Auto;SI;;;;
polea-fija-de-re-envio-dayco-fox-17-x-76-x-26;Polea Fija De Re-envio (dayco) Fox 17 X 76 X 26;Volkswagen > Motor, Motor;;;;;;;22010.17;;3.5;7;30;30;1;032145276--R;;SI;NO;;;;;Auto;SI;;;;
correa-alt-s-10-12-6pk2870;Correa Alt S/10 12/ 6pk2870;Chevrolet > Motor, Motor;;;;;;;60718.31;;3.5;7;30;30;1;24581174;;SI;NO;;;;;Auto;SI;;;;
rotula-suspension-derecho-skf-vkds4916a-fox-trend-voyage;Rotula Suspension Derecho Skf (vkds4916a) Fox/trend/voyage;Volkswagen > Motor, Motor;;;;;;;38680.32;;3.5;7;30;30;1;5U0407366A-S;;SI;NO;;;;;Auto;SI;;;;
polea-intermedia-correa-alternador-trailblazer-s10;Polea Intermedia Correa Alternador Trailblazer/s10;Chevrolet > Motor, Motor;;;;;;;24868.94;;3.5;7;30;30;1;24590404;;SI;NO;;;;;Auto;SI;;;;
correa-distrib-z135-hutchinson-vw-trend-voyage;Correa Distrib Z=135 -hutchinson- Vw Trend Voyage;Volkswagen > Motor, Motor;;;;;;;48908.17;;3.5;7;30;30;1;030109119--H;;SI;NO;;;;;Auto;SI;;;;
manguera-ent-rad-onix-prisma;Manguera Ent Rad Onix Prisma;Chevrolet > Motor, Motor;;;;;;;40954.46;;3.5;7;30;30;1;52114729;;SI;NO;;;;;Auto;SI;;;;
cazoleta-amort-delatero-erghom-vectra-astra-corsa;Cazoleta Amort Delatero Erghom Vectra/astra/corsa/;Chevrolet > Motor, Motor;;;;;;;26885.97;;3.5;7;30;30;1;C4123313-I;;SI;NO;;;;;Auto;SI;;;;
juego-past-freno-19pf1013-acdelco-s-10-blaz-95;Juego Past Freno (19pf1013) Acdelco S-10/blaz 95/;Chevrolet > Motor, Motor;;;;;;;50419.73;;3.5;7;30;30;1;C69815110O;;SI;NO;;;;;Auto;SI;;;;
carcaza-filtro-aire-corsa-nafta-classic;Carcaza Filtro Aire Corsa Nafta / Classic;Chevrolet > Motor, Motor;;;;;;;113694.87;;3.5;7;30;30;1;93313695;;SI;NO;;;;;Auto;SI;;;;
ruleman-cazoleta-polo-00-fox;Ruleman Cazoleta Polo 00/-fox;Volkswagen > Motor, Motor;;;;;;;24953.85;;3.5;7;30;30;1;6N0412249C--;;SI;NO;;;;;Auto;SI;;;;
tensor-poly-v-skf-vkm-31008-amarok;Tensor Poly V -skf-vkm 31008) Amarok**;Volkswagen > Motor, Motor;;;;;;;78465.22;;3.5;7;30;30;1;03G145276--S;;SI;NO;;;;;Auto;SI;;;;
kit-palanca-cambios-completo-corsa-05;Kit Palanca Cambios Completo Corsa 05/;Chevrolet > Motor, Motor;;;;;;;40498;;3.5;7;30;30;1;C7111177-C;;SI;NO;;;;;Auto;SI;;;;
emblema-bigotera-grilla-astra-03;Emblema (bigotera) Grilla Astra 03/;Chevrolet > Motor, Motor;;;;;;;78219.76;;3.5;7;30;30;1;93328725;;SI;NO;;;;;Auto;SI;;;;
sapito-limpiaparabrisas-trailblazer-s10-12-genera;Sapito Limpiaparabrisas Trailblazer/s10 12/ Genera;Chevrolet > Motor, Motor;;;;;;;17476.84;;3.5;7;30;30;1;20820073;;SI;NO;;;;;Auto;SI;;;;
sensor-velocimetro-7801-quantum-gol-ab9;Sensor Velocimetro (7801) Quantum-gol Ab9;Volkswagen > Motor, Motor;;;;;;;22476.42;;3.5;7;30;30;1;3259578271-F;;SI;NO;;;;;Auto;SI;;;;
tapa-superior-flotante-chevrolet-todos-07-2009;Tapa Superior Flotante Chevrolet Todos 07-2009/;Chevrolet > Motor, Motor;;;;;;;35083.26;;3.5;7;30;30;1;19015F;;SI;NO;;;;;Auto;SI;;;;
faro-trasero-derecho-fitam-corsa-99-4-p;Faro Trasero Derecho -fitam- Corsa 99/ 4 P;Chevrolet > Motor, Motor;;;;;;;26394.75;;3.5;7;30;30;1;C9450966-F;;SI;NO;;;;;Auto;SI;;;;
cilindro-puerta-delantera-trailblazer-s10-12-vir;Cilindro Puerta Delantera Trailblazer/s10 12/ (vir;Chevrolet > Motor, Motor;;;;;;;117488.16;;3.5;7;30;30;1;13580508;;SI;NO;;;;;Auto;SI;;;;
cable-comando-cambios-marcha-4368-cobalt-onix-pri;Cable Comando Cambios Marcha 4368 Cobalt/onix/pri;Chevrolet > Motor, Motor;;;;;;;153855.45;;3.5;7;30;30;1;C71126514F;;SI;NO;;;;;Auto;SI;;;;
filtro-aire-chevr-cruze-1-4t;Filtro Aire Chevr.cruze 1.4t;Chevrolet > Motor, Motor;;;;;;;21733.97;;3.5;7;30;30;1;MF LX301514;;SI;NO;;;;;Auto;SI;;;;
cano-inferior-radiador-4707-astra-99-8v;Caño Inferior Radiador -4707- Astra 99/ 8v;Chevrolet > Motor, Motor;;;;;;;18817.72;;3.5;7;30;30;1;C12105130C;;SI;NO;;;;;Auto;SI;;;;
tensor-correa-dist-s-10-2-8-12-200hp;Tensor Correa Distribucion S/10 2.8 12/ 200hp;Chevrolet > Motor, Motor;;;;;;;59217.58;;3.5;7;30;30;1;12644510;;SI;NO;;;;;Auto;SI;;;;
kit-de-led-c6-mini-sin-cooler-h7-6-gen-20000lm-chi;Kit De Led C6 Mini Sin Cooler H7 6 Gen 20000lm Chi;Chevrolet > Iluminación, Iluminación;;;;;;;19961.92;;3.5;7;30;30;1;C6MINI-H7;;SI;NO;;;;;Auto;SI;;;;
conector-agua-trasero-importado-amarok-2-0-bitdi;Conector Agua Trasero Importado Amarok 2.0 Bitdi;Volkswagen > Motor, Motor;;;;;;;58953.31;;3.5;7;30;30;1;03L121131MAI;;SI;NO;;;;;Auto;SI;;;;
filtro-gas-oil-t-original-amarok;Filtro Gas Oil (t/original) Amarok;Volkswagen > Motor, Motor;;;;;;;22873.18;;3.5;7;30;30;1;2H0127401AX-;;SI;NO;;;;;Auto;SI;;;;
aceite-1-lt-total-transmision-bv-75w80-botella;Aceite 1 Lt. Total Transmision Bv 75w80 Botella**;Chevrolet > Aditivos y Lubricantes, Volkswagen > Aditivos y Lubricantes, Toyota > Aditivos y Lubricantes, Renault > Aditivos y Lubricantes, Ford > Aditivos y Lubricantes, Peugeot > Aditivos y Lubricantes, Aditivos y Lubricantes;;;;;;;22801.23;;3.5;7;30;30;1;TOT-1080;;SI;NO;;;;;Auto;SI;;;;
escobilla-l-luneta-original-trend-fox-suran-10;Escobilla L/luneta (original) Trend/fox/suran 10/**;Chevrolet > Carrocería, Carrocería;;;;;;;28914.35;;3.5;7;30;30;1;5U6955425---;;SI;NO;;;;;Auto;SI;;;;
kit-fuelle-asiento-tope-cazoleta-amortig-delatero-corsa;Kit Fuelle/asiento/tope/cazoleta Amortig Delatero Corsa;Volkswagen > Motor, Motor;;;;;;;24673.92;;3.5;7;30;30;1;C41213513K;;SI;NO;;;;;Auto;SI;;;;
kit-palanca-cambios-y-gatillo-negro-adap-agile;Kit Palanca Cambios Y Gatillo Negro Adap. Agile;Chevrolet > Motor, Motor;;;;;;;41382.49;;3.5;7;30;30;1;C7111179NA;;SI;NO;;;;;Auto;SI;;;;
correa-distrib-z135-continentaltrend-voyage-fox-1;Correa Distrib Z=135 Continentaltrend Voyage Fox 1;Volkswagen > Motor, Motor;;;;;;;39192.54;;3.5;7;30;30;1;030109119ABC;;SI;NO;;;;;Auto;SI;;;;
selectora-imp-aveo-10;Selectora Imp. Aveo 10/;Chevrolet > Motor, Motor;;;;;;;34951.94;;3.5;7;30;30;1;C71102323I;;SI;NO;;;;;Auto;SI;;;;
sop-motor-trasero-adap-aveo;Soporte motor Trasero Adap. Aveo;Chevrolet > Motor, Motor;;;;;;;72063.22;;3.5;7;30;30;1;40083;;SI;NO;;;;;Auto;SI;;;;
correa-distrib-171x24-continental-vectra-2-2-16v;Correa Distrib.171x24-continental-vectra 2.2 16v**;Chevrolet > Motor, Motor;;;;;;;85247.5;;3.5;7;30;30;1;C10911915C;;SI;NO;;;;;Auto;SI;;;;
tapa-de-valvulas-aveo-cruze-sonic-tracker;Tapa De Valvulas Aveo/cruze/sonic/tracker;Chevrolet > Motor, Motor;;;;;;;97462.07;;3.5;7;30;30;1;C1036493-I;;SI;NO;;;;;Auto;SI;;;;
kit-de-distribucion-trend-voyage-fox-suran-poly-v;Kit De Distribucion Trend Voyage Fox Suran Poly V;Volkswagen > Motor, Motor;;;;;;;144710.96;;3.5;7;30;30;1;VKMA 01107 A1;;SI;NO;;;;;Auto;SI;;;;
kit-de-led-c6-mini-sin-cooler-h4-6-gen-20000lm-chi;Kit De Led C6 Mini Sin Cooler H4 6 Gen 20000lm Chi;Chevrolet > Iluminación, Iluminación;;;;;;;22361.87;;3.5;7;30;30;1;C6MINI-H4;;SI;NO;;;;;Auto;SI;;;;
kit-palanca-cambios-y-gatillo-gris-adap-agile;Kit Palanca Cambios Y Gatillo Gris Adap. Agile;Chevrolet > Motor, Motor;;;;;;;41382.49;;3.5;7;30;30;1;C7111179GA;;SI;NO;;;;;Auto;SI;;;;
cable-embrague-original-corsa-largo-97-00;Cable Embrague -original- Corsa Largo 97/00;Chevrolet > Motor, Motor;;;;;;;35904.01;;3.5;7;30;30;1;C72133512O;;SI;NO;;;;;Auto;SI;;;;
circuito-impreso-imp-faro-trasero-izquierda-onix-13;Circuito Impreso Imp. Faro Trasero Izquierda Onix 13/;Chevrolet > Motor, Motor;;;;;;;58600.05;;3.5;7;30;30;1;C94525717I;;SI;NO;;;;;Auto;SI;;;;
interruptor-pedal-emb-aveo;Interruptor Pedal Emb Aveo;Chevrolet > Motor, Motor;;;;;;;36468.75;;3.5;7;30;30;1;96892524;;SI;NO;;;;;Auto;SI;;;;
flotante-c-bomba-comb-bosch-classic-1-4-agile1-4;Flotante C/bomba Comb Bosch Classic 1.4/agile1.4**;Chevrolet > Motor, Motor;;;;;;;264,133.57;;3.5;7;30;30;1;580313180;;SI;NO;;;;;Auto;SI;;;;
tapa-de-valvulas-s-10-astra-vect-zafira;Tapa De Valvulas S-10/astra/vect/zafira**;Chevrolet > Motor, Motor;;;;;;;55124.48;;3.5;7;30;30;1;C1036492-I;;SI;NO;;;;;Auto;SI;;;;
crapodina-embrague-hidr-astra-99-tdsl;Crapodina Embrague Hidr. Astra 99/ Tdsl;Chevrolet > Motor, Motor;;;;;;;73936.93;;3.5;7;30;30;1;C1411659-I;;SI;NO;;;;;Auto;SI;;;;
tensor-correa-d-h-corsa-ii-meriva-general-motors;Tensor Correa D/h Corsa Ii/meriva General Motors;Chevrolet > Motor, Motor;;;;;;;39165.59;;3.5;7;30;30;1;24591479;;SI;NO;;;;;Auto;SI;;;;
tensor-correa-dist-aveo;Tensor Correa Distribucion Aveo;Chevrolet > Motor, Motor;;;;;;;60558.76;;3.5;7;30;30;1;25183772;;SI;NO;;;;;Auto;SI;;;;
filtro-aceite-original-ventop-2-0-polo-2-scirocco-1;Filtro Aceite (original) Ventop 2.0 Polo 2 Scirocco 1;Chevrolet > Motor, Motor;;;;;;;35995.61;;3.5;7;30;30;1;03C115561H--;;SI;NO;;;;;Auto;SI;;;;
electrobomba-combustible-bosch-4-2bar-vw-fox-tre;Electrobomba Combustible Bosch (4.2bar) Vw Fox Tre;Volkswagen > Motor, Motor;;;;;;;98,121.95;;3.5;7;30;30;1;580453481;;SI;NO;;;;;Auto;SI;;;;
filtro-aire-acdelco-sonic-spin-cobalt-acdelco;Filtro Aire Acdelco Sonic/spin/cobalt Acdelco;Chevrolet > Motor, Motor;;;;;;;11842.18;;3.5;7;30;30;1;19350509;;SI;NO;;;;;Auto;SI;;;;
rotula-suspension-skf-vkds-4930-a-classic-10;Rotula Suspension Skf Vkds 4930 A Classic 10/;Chevrolet > Motor, Motor;;;;;;;37450.23;;3.5;7;30;30;1;VKDS 4930 A;;SI;NO;;;;;Auto;SI;;;;
filtro-aceite-toyota-2640563-acdelco-hilux-corolla;Filtro Aceite Toyota 2640563 Acdelco Hilux/corolla;Toyota > Motor, Motor;;;;;;;28724.29;;3.5;7;30;30;1;T1155612-A;;SI;NO;;;;;Auto;SI;;;;
tapa-superior-flotante-chevrolet-meriva-todos-02-04;Tapa Superior Flotante Chevrolet Meriva Todos 02/04;Chevrolet > Motor, Motor;;;;;;;46512.04;;3.5;7;30;30;1;19027F;;SI;NO;;;;;Auto;SI;;;;
valvula-control-canister-corsa-ii-meriva;Valvula Control Canister Corsa Ii/meriva;Chevrolet > Motor, Motor;;;;;;;40080.62;;3.5;7;30;30;1;93397793;;SI;NO;;;;;Auto;SI;;;;
cano-inferior-radiador-13057-agile-1-4;Caño Inferior Radiador -13057- Agile 1.4;Chevrolet > Motor, Motor;;;;;;;20458.34;;3.5;7;30;30;1;C12105155C;;SI;NO;;;;;Auto;SI;;;;
codo-conexion-emb-skf-vk5401105-tracker-corsa-03;Codo Conexion Emb.-skf-vk5401105-tracker Corsa 03/;Chevrolet > Motor, Motor;;;;;;;50675.4;;3.5;7;30;30;1;C7214001-S;;SI;NO;;;;;Auto;SI;;;;
faro-trasero-derecho-exterior-fitam-classic-2010;Faro Trasero Derecho Exterior -fitam- Classic 2010/;Chevrolet > Motor, Motor;;;;;;;22260.06;;3.5;7;30;30;1;C94509639F;;SI;NO;;;;;Auto;SI;;;;
buje-barra-estab-capemi-1699-amarok;Buje Barra Estab.capemi 1699 Amarok;Volkswagen > Motor, Motor;;;;;;;11847.19;;3.5;7;30;30;1;2H0411313B-C;;SI;NO;;;;;Auto;SI;;;;
valvula-flujo-aceite-block-sonic-general-motors;Valvula Flujo Aceite Block Sonic General Motors;Chevrolet > Motor, Motor;;;;;;;30346.36;;3.5;7;30;30;1;90530050;;SI;NO;;;;;Auto;SI;;;;
correa-distr-mwm-s10-2-8-tdi-14-167-d-200hp;Correa Distr Mwm S10 2.8 Tdi 14/ 167 D 200hp;Chevrolet > Motor, Motor;;;;;;;133836.67;;3.5;7;30;30;1;C10911933O;;SI;NO;;;;;Auto;SI;;;;
balancin-sth-chevrolet-s-10-2-8tdi-16v-rod-17;Balancin - Sth Chevrolet S-10 2.8tdi 16v. Rod.17;Chevrolet > Motor, Motor;;;;;;;27870.67;;3.5;7;30;30;1;BV14075A;;SI;NO;;;;;Auto;SI;;;;
rotula-suspension-derecho-nakata-1075-fox-trend-voy;Rotula Suspension Derecho Nakata 1075 Fox/trend/voy;Volkswagen > Motor, Motor;;;;;;;48618.33;;3.5;7;30;30;1;5U0407366A-D;;SI;NO;;;;;Auto;SI;;;;
aceite-acdelco-0w20-sn-rc-sintetico-dexos-1-gen-3;Aceite Acdelco 0w20 Sn/rc Sintetico Dexos 1 Gen 3;Chevrolet > Aditivos y Lubricantes, Volkswagen > Aditivos y Lubricantes, Toyota > Aditivos y Lubricantes, Renault > Aditivos y Lubricantes, Ford > Aditivos y Lubricantes, Peugeot > Aditivos y Lubricantes, Aditivos y Lubricantes;;;;;;;89582.07;;3.5;7;30;30;1;98553895;;SI;NO;;;;;Auto;SI;;;;
palanca-inversora-select-t-original-voy-trend-suran;Palanca Inversora Select. (t.original) Voy-trend-suran;Volkswagen > Motor, Motor;;;;;;;20480.27;;3.5;7;30;30;1;6R0711202X--;;SI;NO;;;;;Auto;SI;;;;
faro-trasero-izquierdo-celta-fun-2007;Faro Trasero Izquierdo Celta/fun 2007/;Chevrolet > Carrocería, Carrocería;;;;;;;44148.24;;3.5;7;30;30;1;C94509524N;;SI;NO;;;;;Auto;SI;;;;
crapodina-embrague-hidra-s10-2-8-mwm;Crapodina Embrague Hidra. S10 2.8 Mwm;Chevrolet > Motor, Motor;;;;;;;195182.16;;3.5;7;30;30;1;C1411657-R;;SI;NO;;;;;Auto;SI;;;;
correa-elastica-hutchinson-volkswagen-6sk1200;Correa Elastica Hutchinson Volkswagen 6sk1200;Volkswagen > Motor, Motor;;;;;;;39900.92;;3.5;7;30;30;1;6SK1200;;SI;NO;;;;;Auto;SI;;;;
reten-bancada-s10-astra-vectra-1-8-2-0;Reten Bancada S10/astra/vectra 1.8/2.0;Chevrolet > Motor, Motor;;;;;;;22532.1;;3.5;7;30;30;1;C1030517-C;;SI;NO;;;;;Auto;SI;;;;
sop-motor-derecho-adap-onix-spin-cobalt;Soporte motor Derecho Adap. Onix Spin Cobalt;Chevrolet > Motor, Motor;;;;;;;113722.96;;3.5;7;30;30;1;40089;;SI;NO;;;;;Auto;SI;;;;
termostato-imp-sonic-traker-cruze-ast;Termostato Imp. Sonic/traker/cruze/ast;Chevrolet > Motor, Motor;;;;;;;40329.3;;3.5;7;30;30;1;C12111335I;;SI;NO;;;;;Auto;SI;;;;
filtro-aire-s10-blaz-2-8-mwm;Filtro Aire S10/blaz 2.8 Mwm;Chevrolet > Motor, Motor;;;;;;;26911;;3.5;7;30;30;1;C12962038O;;SI;NO;;;;;Auto;SI;;;;
cable-comando-cambio-4285-jgo-classic-2015;Cable Comando Cambio 4285 (jgo) Classic 2015/..;Chevrolet > Motor, Motor;;;;;;;107151.53;;3.5;7;30;30;1;C7112659-F;;SI;NO;;;;;Auto;SI;;;;
cano-cuerpo-mariposa-a-termostato-cruze-tracker;Caño Cuerpo Mariposa A Termostato Cruze/tracker;Chevrolet > Motor, Motor;;;;;;;15734.46;;3.5;7;30;30;1;C12106324P;;SI;NO;;;;;Auto;SI;;;;
goma-tapa-deposito-d-h-cobalt-sonic-spin-prisma-on;Goma Tapa Deposito D/h Cobalt/sonic/spin/prisma/on;Chevrolet > Motor, Motor;;;;;;;30705.22;;3.5;7;30;30;1;95218391;;SI;NO;;;;;Auto;SI;;;;
rotula-suspension-skf-vkds6372a-agile-09;Rotula Suspension Skf-vkds6372a Agile 09/;Chevrolet > Motor, Motor;;;;;;;31127.81;;3.5;7;30;30;1;C40736534S;;SI;NO;;;;;Auto;SI;;;;
bobina-encendido-06-1420-corsa-8v-16v-99;Bobina Encendido 06-1420 Corsa 8v/16v 99/;Chevrolet > Motor, Motor;;;;;;;103,500,000.00;;3.5;7;30;30;1;c9051156-K;;SI;NO;;;;;Auto;SI;;;;
cilindro-freno-trasero-3-4-aveo;Cilindro Freno Trasero 3/4 Aveo;Chevrolet > Motor, Motor;;;;;;;21375.63;;3.5;7;30;30;1;C61105143-;;SI;NO;;;;;Auto;SI;;;;
rotula-suspension-superior-nakata-11933-hilux-sw-05;Rotula Suspension Superior Nakata 11933 Hilux-sw 05/;Volkswagen > Suspensión y Dirección, Suspensión y Dirección;;;;;;;57777.93;;3.5;7;30;30;1;T4073662-N;;SI;NO;;;;;Auto;SI;;;;
bomba-embrague-zafira;Bomba Embrague Zafira;Chevrolet > Motor, Motor;;;;;;;129491.74;;3.5;7;30;30;1;93304911;;SI;NO;;;;;Auto;SI;;;;
carter-de-aceite-importado-corsa-astra-zafira-fun;Carter De Aceite Importado Corsa/astra/zafira/fun;Chevrolet > Motor, Motor;;;;;;;51016.1;;3.5;7;30;30;1;C10360111I;;SI;NO;;;;;Auto;SI;;;;
enfriador-de-aceite-comp-imp-cruze-sonic-tracker1;Enfriador De Aceite Comp.-imp-cruze/sonic/tracker;Chevrolet > Motor, Motor;;;;;;;106200.37;;3.5;7;30;30;1;C1170214CI;;SI;NO;;;;;Auto;SI;;;;
filtro-aire-original-montana-11-151;Filtro Aire -original- Montana 11/15;Chevrolet > Motor, Motor;;;;;;;30328.65;;3.5;7;30;30;1;C12962041O;;SI;NO;;;;;Auto;SI;;;;
sensor-de-presion-bosch-map-corsa-astra-vec-s101;Sensor De Presion Bosch Map Corsa/astra/vec/s10**;Chevrolet > Motor, Motor;;;;;;;109305.64;;3.5;7;30;30;1;F00099P169;;SI;NO;;;;;Auto;SI;;;;
kit-de-distribucion-ina-amarok-ina-530055010-volks1;Kit De Distribucion Ina Amarok Ina 530055010 Volks;Volkswagen > Motor, Motor;;;;;;;456923.22;;3.5;7;30;30;1;530055010;;SI;NO;;;;;Auto;SI;;;;
soporte-motor-delatero-rg1257-astra-meriva-zafira-8v1;Soporte Motor Delatero Rg1257 Astra/meriva/zafira 8v;Chevrolet > Motor, Motor;;;;;;;68950.27;;3.5;7;30;30;1;C19938120R;;SI;NO;;;;;Auto;SI;;;;
amortiguadores-delanteros-chevrolet-corsa;Kit Homocinetica L/r -skf Vkja 2153a Trend 2008/**;Volkswagen > Motor, Motor;;;;;;;89126.93;;3.5;7;30;30;1;5U0498099A-S;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa1;Caño Inferior Radiador -5556- Suzuki Fun 1.4 8v 07/;Suzuki > Motor, Motor;;;;;;;21505.97;;3.5;7;30;30;1;C12105157C;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa2;Caño Calefaccion Entrada -13500- Spin 1.8 13/17;Chevrolet > Motor, Motor;;;;;;;18351.97;;3.5;7;30;30;1;C819371E-C;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa3;Kit Rulemanes Rda/trasero Tipo Vkba4544 Corsa Agile;Chevrolet > Motor, Motor;;;;;;;20723.45;;3.5;7;30;30;1;14544;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa4;Grifo De Calefaccion Classic 10/16 4 Picos Chevrol;Chevrolet > Motor, Motor;;;;;;;15045.08;;3.5;7;30;30;1;64681;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa5;Faro Patente -original- S10 12/;Chevrolet > Iluminación, Iluminación;;;;;;;40335.48;;3.5;7;30;30;1;C94302119O;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa6;Rotula Suspension Skf Vkds 4930 A Classic 10/;Chevrolet > Motor, Motor;;;;;;;37837.76;;3.5;7;30;30;1;C40736536S;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa7;Sonda Lambda Cruze1.8/sonic 1.6/tracker;Chevrolet > Motor, Motor;;;;;;;90330.87;;3.5;7;30;30;1;C9062658-K;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa8;Bomba Agua- 25001630- Fox/suran/voyage- Acdelco;Volkswagen > Motor, Motor;;;;;;;32581.22;;3.5;7;30;30;1;0301210051-A;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa9;Engranaje De Cigueñal Al Cruze 1.8 Tracker 1.8;Chevrolet > Motor, Motor;;;;;;;62279.05;;3.5;7;30;30;1;24405967;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa10;Correa Poli V Meriva 5pk-1815 Skf Polyv C/dh/aa. 1;Chevrolet > Motor, Motor;;;;;;;24463.71;;3.5;7;30;30;1;321000S;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa11;Sonda Lambda -delphi- Astra/s-10/fun/corsa/blaze**;Chevrolet > Motor, Motor;;;;;;;110716.82;;3.5;7;30;30;1;SOD00139;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa12;Kit Distribucion Skf Vkma 01107 A1 Msi 1.6 8 V**;Motor;;;;;;;138940.31;;3.5;7;30;30;1;WWW109119F-R;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa13;Termostato Electrico Imp Cruze 1.6/1.8;Chevrolet > Motor, Motor;;;;;;;45706.08;;3.5;7;30;30;1;C12111342I;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa14;Tubo Calefaccion Onix/ Prisma 13/ 52056625;Chevrolet > Motor, Motor;;;;;;;18895.81;;3.5;7;30;30;1;52056625;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa15;Juego Resorte Suspension Delatero 524 Car -corsa 94/;Chevrolet > Suspensión y Dirección, Suspensión y Dirección;;;;;;;49529.5;;3.5;7;30;30;1;C4111053-C;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa16;Deposito Recup. Agua (1 P) Imp. S10/blazer;Chevrolet > Motor, Motor;;;;;;;27516.69;;3.5;7;30;30;1;C12140723F;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa17;Kit Rulemanes R/trasero Skf Vkba4544corsa Agile;Chevrolet > Motor, Motor;;;;;;;56368.71;;3.5;7;30;30;1;VKBA 4544;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa18;Rotula Suspension Vkds6359a Corsa II 02/;Chevrolet > Motor, Motor;;;;;;;44355.32;;3.5;7;30;30;1;C40736525S;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa19;Ruleman Rda.delantero Cobalt 1.8/onix/pris.1.4 D;Chevrolet > Motor, Motor;;;;;;;60664.72;;3.5;7;30;30;1;C40562518R;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa20;Radiador Calefaccion Onix/prisma/spin/cobalt 2017;Chevrolet > Motor, Motor;;;;;;;146108.88;;3.5;7;30;30;1;52160465;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa21;Juego Pastillas Freno Bosch Hilux 2005/**;Toyota > Frenos, Frenos;;;;;;;62422.37;;3.5;7;30;30;1;0986BB0327;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa22;Volante Bimasa Luk Chevrolet S10;Chevrolet > Motor, Motor;;;;;;;1034512.7;;3.5;7;30;30;1;415037310;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa23;Maza Rueda Delantero Corsa;Chevrolet > Motor, Motor;;;;;;;65881.39;;3.5;7;30;30;1;C40761510-;;SI;NO;;;;;Nakata;SI;;;;
amortiguadores-delanteros-chevrolet-corsa24;Metal Bancada Chevrol. C20e +0.25 Monza Zafira 2.;Chevrolet > Motor, Motor;;;;;;;47993.98;;3.5;7;30;30;1;MSCHC20E1AKM;;SI;NO;;;;;Nakata;SI;;;;
